Date,Open,High,Low,Volume,Close
9/10/08,522000,548000,520000,730137,542000
9/11/08,545000,557000,536000,943468,537000
9/12/08,544000,550000,539000,605174,543000
9/15/08,543000,543000,543000,0,543000
9/16/08,510000,526000,509000,821181,525000
9/17/08,535000,537000,522000,599571,525000
9/18/08,509000,521000,504000,553,517000
9/19/08,535000,558000,532000,1064100,558000
9/22/08,557000,571000,552000,550053,558000
9/23/08,549000,565000,548000,462519,560000
9/24/08,557000,569000,557000,409272,564000
9/25/08,557000,569000,551000,359491,567000
9/26/08,560000,562000,551000,526297,553000
9/29/08,558000,563000,540000,554639,544000
9/30/08,518000,544000,514000,757960,539000
10/1/08,542000,543000,524000,515774,533000
10/2/08,531000,539000,518000,547623,528000
10/3/08,528000,528000,528000,0,528000
10/6/08,520000,524000,510000,631544,517000
10/7/08,506000,538000,505000,591355,531000
10/8/08,519000,535000,517000,652791,528000
10/9/08,528000,548000,528000,715879,541000
10/10/08,528000,532000,506000,883204,521000
10/13/08,523000,539000,521000,609721,524000
10/14/08,541000,560000,541000,661042,560000
10/15/08,548000,552000,534000,628940,547000
10/16/08,520000,527000,500000,938627,504000
10/17/08,520000,520000,491500,890837,501000
10/20/08,512000,525000,499500,551281,521000
10/21/08,526000,530000,509000,490111,519000
10/22/08,517000,523000,490000,676588,508000
10/23/08,477000,484500,460000,1000460,472500
10/24/08,473000,475000,402000,1192527,402000
10/27/08,407500,438000,403000,962000,438000
10/28/08,430000,476500,426500,994067,463500
10/29/08,489000,503000,442500,1297469,475000
10/30/08,507000,546000,491000,1094097,537000
10/31/08,537000,550000,515000,1231473,527000
11/3/08,531000,545000,514000,881162,516000
11/4/08,516000,522000,506000,783348,514000
11/5/08,520000,526000,505000,818469,515000
11/6/08,500000,509000,485000,774064,491500
11/7/08,470000,495500,463000,989747,489500
11/10/08,493500,499500,472000,908392,474500
11/11/08,463000,479000,456500,690647,470500
11/12/08,467000,489000,459500,608063,480500
11/13/08,465000,474000,456000,737100,474000
11/14/08,484500,486000,461000,591769,463000
11/17/08,464500,464500,442000,651607,450500
11/18/08,438500,444500,431000,679475,435000
11/19/08,435000,443500,424000,619742,438000
11/20/08,422000,431500,419500,561849,423000
11/21/08,419000,446000,411000,631373,444000
11/24/08,442000,454000,436000,582670,440000
11/25/08,458000,466500,440500,662059,451500
11/26/08,461000,475000,456000,620261,473000
11/27/08,484000,487000,477500,531155,485000
11/28/08,486000,488500,479500,450860,486000
12/1/08,485500,486000,474500,317137,476500
12/2/08,452000,462000,450500,483417,454000
12/3/08,454000,460000,435500,721993,441000
12/4/08,446000,446500,427000,699805,430500
12/5/08,425500,437000,425500,590271,427000
12/8/08,434500,465000,430000,807044,464000
12/9/08,466000,469500,453000,592811,469500
12/10/08,469000,481000,466000,745554,481000
12/11/08,482000,483500,460500,1038513,482500
12/12/08,466000,480500,458000,558446,460500
12/15/08,470000,481000,468000,558139,472000
12/16/08,465000,467000,450500,704494,457000
12/17/08,465500,467000,451000,677723,459500
12/18/08,460000,468500,453500,667049,468000
12/19/08,475000,497500,474000,980858,489500
12/22/08,499500,502000,481000,458601,486000
12/23/08,481000,484500,456500,570568,456500
12/24/08,464500,466000,456000,378921,460000
12/25/08,460000,460000,460000,0,460000
12/26/08,460500,463000,454000,231064,456000
12/29/08,456000,457000,438500,318857,454000
12/30/08,458000,463500,451000,358764,451000
12/31/08,451000,451000,451000,0,451000
1/2/09,451000,470000,442500,459568,470000
1/5/09,480000,487000,473500,609209,476000
1/6/09,482000,502000,479500,901449,498000
1/7/09,505000,524000,499000,825724,524000
1/8/09,518000,519000,503000,612292,508000
1/9/09,503000,506000,486000,602262,493000
1/12/09,490000,498000,487000,354172,489500
1/13/09,490500,493000,480000,351544,491500
1/14/09,489500,492000,477500,385951,489500
1/15/09,474500,474500,457500,627886,459500
1/16/09,464000,469000,455500,445234,468000
1/19/09,476000,480500,471000,382738,475000
1/20/09,460500,466000,457000,369921,464000
1/21/09,450000,454000,447000,444076,448500
1/22/09,464000,464000,449500,524186,461000
1/23/09,447500,451500,438500,631629,442000
1/28/09,442000,492000,442000,918139,488500
1/29/09,488500,499500,481000,656374,498500
1/30/09,484500,492500,484000,386698,489000
2/2/09,488000,496000,472000,471490,473500
2/3/09,488500,499000,473500,547610,490000
2/4/09,505000,520000,499500,614068,518000
2/5/09,520000,536000,513000,695839,521000
2/6/09,536000,545000,529000,696022,545000
2/9/09,545000,548000,521000,652399,527000
2/10/09,532000,534000,514000,496968,520000
2/11/09,506000,519000,505000,325350,513000
2/12/09,507000,520000,501000,560429,520000
2/13/09,511000,519000,504000,481436,514000
2/16/09,508000,520000,502000,327738,504000
2/17/09,499000,500000,487000,473899,490500
2/18/09,488000,489000,477500,581210,478000
2/19/09,476500,488000,471500,529170,480500
2/20/09,475000,480000,467500,519160,467500
2/23/09,465000,486500,461000,426559,485000
2/24/09,470000,472500,464000,453439,467500
2/25/09,481500,483000,473500,418548,478000
2/26/09,479000,493000,465000,439001,477000
2/27/09,475000,493000,470500,590210,477000
3/2/09,475500,475500,458000,494833,462000
3/3/09,454500,479000,454500,499099,475500
3/4/09,478000,490500,469000,521345,489000
3/5/09,499000,506000,489500,659652,503000
3/6/09,496000,505000,494000,388240,500000
3/9/09,510000,516000,497500,364505,515000
3/10/09,505000,518000,502000,409175,504000
3/11/09,519000,525000,513000,531683,525000
3/12/09,520000,536000,520000,1014837,536000
3/13/09,540000,550000,528000,482577,528000
3/16/09,526000,536000,517000,294232,523000
3/17/09,528000,537000,517000,404118,534000
3/18/09,538000,541000,527000,338260,540000
3/19/09,547000,549000,537000,390350,541000
3/20/09,535000,549000,535000,351232,542000
3/23/09,542000,551000,542000,48418,550000
3/24/09,560000,560000,548000,496096,559000
3/25/09,550000,559000,550000,254996,556000
3/26/09,551000,571000,548000,417401,570000
3/27/09,581000,589000,574000,570787,584000
3/30/09,581000,590000,565000,367194,567000
3/31/09,564000,584000,563000,400200,568000
4/1/09,570000,580000,559000,499045,570000
4/2/09,584000,591000,575000,573766,591000
4/3/09,599000,600000,584000,494441,593000
4/6/09,593000,613000,593000,666301,594000
4/7/09,591000,595000,583000,547764,584000
4/8/09,574000,578000,555000,628988,557000
4/9/09,561000,584000,560000,617752,580000
4/10/09,597000,603000,588000,654276,603000
4/13/09,594000,600000,582000,414143,583000
4/14/09,585000,588000,571000,511095,575000
4/15/09,566000,585000,565000,515500,585000
4/16/09,596000,599000,580000,585270,581000
4/17/09,594000,604000,589000,813138,597000
4/20/09,600000,601000,582000,352118,592000
4/21/09,581000,596000,578000,366254,591000
4/22/09,598000,615000,594000,823334,609000
4/23/09,614000,632000,611000,648046,627000
4/24/09,616000,627000,590000,917356,592000
4/27/09,592000,594000,579000,543927,585000
4/28/09,590000,590000,575000,482581,575000
4/29/09,577000,586000,575000,329989,586000
4/30/09,595000,602000,584000,613138,592000
5/4/09,592000,597000,578000,792696,582000
5/6/09,582000,582000,563000,1160098,565000
5/7/09,572000,573000,559000,689507,566000
5/8/09,566000,574000,563000,457042,569000
5/11/09,566000,568000,558000,644666,563000
5/12/09,563000,569000,560000,477846,561000
5/13/09,563000,566000,557000,586426,560000
5/14/09,556000,557000,551000,615594,552000
5/15/09,558000,562000,553000,468862,555000
5/18/09,555000,560000,551000,448264,556000
5/19/09,567000,573000,562000,558536,570000
5/20/09,573000,577000,570000,423556,576000
5/21/09,570000,573000,560000,401118,563000
5/22/09,557000,560000,550000,511978,550000
5/25/09,546000,554000,520000,568731,545000
5/26/09,545000,547000,535000,560745,538000
5/27/09,545000,551000,534000,620939,535000
5/28/09,540000,559000,536000,660519,559000
5/29/09,557000,561000,550000,506842,558000
6/1/09,552000,558000,544000,416992,558000
6/2/09,566000,569000,555000,557526,556000
6/3/09,558000,565000,551000,385645,552000
6/4/09,557000,570000,547000,589699,555000
6/5/09,564000,570000,555000,620121,569000
6/8/09,573000,579000,571000,536303,575000
6/9/09,582000,583000,565000,500626,565000
6/10/09,567000,589000,564000,762541,587000
6/11/09,587000,598000,582000,910367,585000
6/12/09,589000,591000,583000,351085,584000
6/15/09,584000,586000,571000,400513,579000
6/16/09,570000,574000,565000,391694,565000
6/17/09,567000,579000,563000,350959,575000
6/18/09,575000,579000,563000,423021,565000
6/19/09,569000,571000,561000,394833,562000
6/22/09,562000,582000,560000,489917,575000
6/23/09,571000,580000,567000,579655,575000
6/24/09,577000,583000,574000,458624,580000
6/25/09,581000,597000,578000,635531,588000
6/26/09,596000,601000,590000,552919,596000
6/29/09,599000,608000,595000,269814,598000
6/30/09,600000,609000,592000,403706,592000
7/1/09,594000,606000,590000,292828,603000
7/2/09,610000,610000,600000,253542,602000
7/3/09,595000,602000,594000,226967,601000
7/6/09,610000,641000,609000,933504,634000
7/7/09,649000,656000,643000,618685,650000
7/8/09,647000,655000,638000,531792,655000
7/9/09,655000,662000,650000,564260,650000
7/10/09,651000,656000,639000,285801,645000
7/13/09,645000,645000,620000,409919,620000
7/14/09,632000,642000,624000,420296,634000
7/15/09,654000,670000,651000,761374,666000
7/16/09,678000,679000,668000,446981,674000
7/17/09,674000,683000,664000,340663,670000
7/20/09,680000,697000,674000,485715,690000
7/21/09,695000,695000,686000,399943,692000
7/22/09,690000,691000,678000,324958,688000
7/23/09,687000,691000,675000,463428,678000
7/24/09,678000,689000,675000,589913,683000
7/27/09,685000,700000,683000,635126,699000
7/28/09,695000,702000,689000,388616,700000
7/29/09,700000,705000,695000,333335,697000
7/30/09,699000,714000,694000,362414,714000
7/31/09,723000,729000,716000,607584,724000
8/3/09,732000,732000,713000,491440,715000
8/4/09,720000,736000,716000,530635,725000
8/5/09,726000,735000,719000,426728,733000
8/6/09,723000,730000,714000,409642,715000
8/7/09,708000,717000,705000,372033,716000
8/10/09,721000,721000,703000,349670,710000
8/11/09,711000,712000,703000,336875,705000
8/12/09,700000,702000,691000,463743,693000
8/13/09,700000,718000,695000,626857,702000
8/14/09,710000,731000,710000,637511,731000
8/17/09,724000,731000,711000,452806,713000
8/18/09,706000,736000,706000,508891,730000
8/19/09,730000,750000,724000,551640,738000
8/20/09,745000,747000,727000,420009,740000
8/21/09,743000,757000,742000,551668,757000
8/24/09,770000,785000,770000,614295,783000
8/25/09,775000,784000,774000,380885,775000
8/26/09,775000,781000,769000,291257,777000
8/27/09,765000,774000,757000,327087,767000
8/28/09,773000,784000,764000,391021,764000
8/31/09,765000,775000,760000,430632,771000
9/1/09,780000,800000,767000,507346,799000
9/2/09,785000,791000,780000,557979,784000
9/3/09,783000,785000,774000,321041,775000
9/4/09,781000,783000,761000,456169,767000
9/7/09,771000,780000,761000,339448,773000
9/8/09,773000,781000,770000,272810,781000
9/9/09,782000,788000,775000,319188,781000
9/10/09,776000,792000,776000,694788,791000
9/11/09,794000,794000,784000,309343,793000
9/14/09,796000,796000,760000,559389,764000
9/15/09,760000,773000,760000,520260,769000
9/16/09,770000,800000,766000,711076,795000
9/17/09,806000,810000,796000,494700,810000
9/18/09,810000,820000,804000,896025,806000
9/21/09,802000,810000,794000,336615,798000
9/22/09,800000,829000,798000,515583,825000
9/23/09,825000,826000,812000,331334,820000
9/24/09,819000,820000,798000,486095,803000
9/25/09,793000,796000,783000,409889,795000
9/28/09,791000,797000,780000,278102,796000
9/29/09,792000,815000,792000,408394,812000
9/30/09,807000,825000,806000,479717,815000
10/1/09,811000,815000,784000,538601,792000
10/5/09,792000,792000,746000,942926,747000
10/6/09,755000,761000,745000,768196,745000
10/7/09,752000,756000,721000,764437,722000
10/8/09,728000,728000,706000,1059438,720000
10/9/09,729000,755000,726000,626688,755000
10/12/09,760000,763000,741000,431722,749000
10/13/09,750000,765000,742000,366960,757000
10/14/09,769000,773000,764000,416825,769000
10/15/09,783000,783000,763000,356191,775000
10/16/09,750000,778000,745000,474256,746000
10/19/09,738000,755000,723000,433517,751000
10/20/09,758000,761000,746000,283308,752000
10/21/09,750000,752000,732000,506399,735000
10/22/09,732000,738000,723000,431795,726000
10/23/09,730000,749000,729000,432328,745000
10/26/09,741000,759000,739000,313146,753000
10/27/09,749000,752000,740000,325289,742000
10/28/09,744000,745000,720000,511361,720000
10/29/09,710000,722000,701000,643869,718000
10/30/09,733000,740000,722000,556471,723000
11/2/09,711000,727000,708000,462501,718000
11/3/09,719000,732000,715000,392735,729000
11/4/09,727000,736000,720000,343413,733000
11/5/09,731000,731000,711000,372678,712000
11/6/09,726000,727000,714000,304021,722000
11/9/09,727000,732000,722000,268529,724000
11/10/09,734000,736000,724000,392348,727000
11/11/09,732000,735000,716000,319471,735000
11/12/09,737000,743000,720000,493655,720000
11/13/09,724000,727000,709000,431219,714000
11/16/09,720000,733000,714000,401154,733000
11/17/09,738000,741000,726000,360189,728000
11/18/09,735000,750000,732000,592768,750000
11/19/09,750000,765000,750000,454874,759000
11/20/09,751000,761000,746000,343254,755000
11/23/09,761000,764000,751000,287577,759000
11/24/09,761000,763000,741000,354074,742000
11/25/09,742000,749000,740000,212203,749000
11/26/09,749000,757000,743000,235965,743000
11/27/09,730000,739000,712000,461546,712000
11/30/09,723000,732000,719000,375024,720000
12/1/09,720000,737000,718000,345119,737000
12/2/09,743000,750000,740000,334674,747000
12/3/09,752000,760000,747000,319650,759000
12/4/09,758000,767000,755000,366735,762000
12/7/09,770000,777000,763000,328937,771000
12/8/09,771000,776000,767000,201770,772000
12/9/09,762000,782000,761000,355466,778000
12/10/09,771000,788000,766000,890563,788000
12/11/09,790000,797000,783000,325305,785000
12/14/09,785000,790000,772000,309921,779000
12/15/09,780000,781000,772000,245386,777000
12/16/09,780000,786000,775000,399054,780000
12/17/09,781000,781000,765000,317165,765000
12/18/09,760000,779000,758000,405901,773000
12/21/09,773000,777000,767000,291506,771000
12/22/09,775000,781000,773000,245299,781000
12/23/09,788000,788000,778000,249800,784000
12/24/09,785000,794000,782000,406192,790000
12/28/09,790000,793000,779000,235165,787000
12/29/09,786000,787000,780000,136802,786000
12/30/09,788000,799000,787000,294738,799000
1/4/10,799000,809000,799000,239016,809000
1/5/10,826000,829000,815000,558517,822000
1/6/10,829000,841000,826000,458977,841000
1/7/10,841000,841000,813000,442159,813000
1/8/10,820000,821000,806000,295551,821000
1/11/10,821000,823000,797000,397922,797000
1/12/10,797000,809000,795000,384361,809000
1/13/10,805000,806000,797000,267506,797000
1/14/10,806000,831000,800000,531031,827000
1/15/10,832000,843000,829000,398112,842000
1/18/10,840000,846000,828000,261208,843000
1/19/10,850000,850000,822000,240825,823000
1/20/10,823000,837000,823000,384017,834000
1/21/10,820000,850000,820000,339802,850000
1/22/10,840000,845000,818000,469210,825000
1/25/10,816000,848000,815000,411568,842000
1/26/10,846000,846000,812000,374446,815000
1/27/10,815000,817000,800000,370323,800000
1/28/10,808000,815000,803000,275916,808000
1/29/10,800000,801000,780000,457082,784000
2/1/10,784000,785000,765000,500744,777000
2/2/10,790000,790000,770000,393543,772000
2/3/10,782000,785000,768000,329354,777000
2/4/10,775000,783000,772000,239434,776000
2/5/10,758000,761000,747000,514115,750000
2/8/10,747000,754000,741000,437830,748000
2/9/10,748000,761000,742000,336684,761000
2/10/10,763000,764000,752000,263484,755000
2/11/10,757000,765000,756000,264166,763000
2/12/10,767000,767000,745000,457586,750000
2/16/10,750000,759000,748000,154471,756000
2/17/10,772000,779000,764000,279943,779000
2/18/10,779000,781000,772000,145038,775000
2/19/10,769000,777000,759000,221880,760000
2/22/10,772000,778000,770000,231611,773000
2/23/10,774000,774000,756000,251377,767000
2/24/10,759000,761000,750000,301050,752000
2/25/10,754000,758000,734000,385478,736000
2/26/10,740000,748000,733000,311527,744000
3/2/10,744000,774000,744000,469894,770000
3/3/10,771000,773000,763000,194271,771000
3/4/10,771000,772000,756000,204101,761000
3/5/10,763000,775000,763000,235094,775000
3/8/10,790000,792000,785000,391266,786000
3/9/10,787000,787000,777000,244235,786000
3/10/10,786000,787000,778000,227352,784000
3/11/10,790000,794000,778000,392620,778000
3/12/10,778000,784000,771000,199959,778000
3/15/10,782000,783000,764000,223131,768000
3/16/10,768000,770000,758000,330963,765000
3/17/10,772000,798000,771000,436813,798000
3/18/10,795000,807000,795000,307870,797000
3/19/10,801000,807000,798000,214224,804000
3/22/10,803000,804000,792000,183836,801000
3/23/10,807000,815000,805000,198466,809000
3/24/10,815000,825000,813000,318539,819000
3/25/10,815000,822000,809000,189633,819000
3/26/10,823000,825000,812000,209633,820000
3/29/10,810000,825000,810000,155127,818000
3/30/10,827000,829000,812000,240848,814000
3/31/10,814000,834000,813000,433996,818000
4/1/10,826000,845000,824000,561361,845000
4/2/10,846000,860000,841000,418141,857000
4/5/10,861000,870000,857000,304034,870000
4/6/10,874000,875000,861000,329885,869000
4/7/10,865000,869000,852000,388371,859000
4/8/10,857000,863000,853000,268954,863000
4/9/10,864000,866000,848000,275153,856000
4/12/10,859000,860000,827000,497940,830000
4/13/10,834000,834000,815000,408927,828000
4/14/10,835000,847000,833000,307387,845000
4/15/10,862000,862000,844000,364968,855000
4/16/10,855000,858000,841000,220062,848000
4/19/10,837000,840000,826000,247142,827000
4/20/10,827000,832000,821000,271430,828000
4/21/10,838000,853000,835000,264004,852000
4/22/10,849000,849000,833000,343235,841000
4/23/10,848000,848000,828000,308840,830000
4/26/10,835000,842000,830000,260187,834000
4/27/10,831000,838000,827000,260810,835000
4/28/10,820000,825000,818000,320150,825000
4/29/10,830000,831000,816000,226743,825000
4/30/10,828000,852000,827000,454217,849000
5/3/10,845000,845000,827000,291078,829000
5/4/10,840000,843000,830000,182769,834000
5/6/10,834000,834000,810000,451403,814000
5/7/10,798000,799000,788000,757740,794000
5/10/10,800000,805000,797000,328711,803000
5/11/10,812000,812000,791000,449960,791000
5/12/10,797000,798000,782000,315190,789000
5/13/10,798000,820000,797000,318013,813000
5/14/10,806000,812000,799000,293486,810000
5/17/10,798000,799000,778000,529219,784000
5/18/10,790000,795000,784000,362876,792000
5/19/10,785000,785000,769000,359741,773000
5/20/10,765000,772000,755000,395450,756000
5/24/10,756000,764000,744000,354086,758000
5/25/10,750000,756000,736000,509791,741000
5/26/10,760000,769000,745000,458879,750000
5/27/10,744000,775000,741000,443470,772000
5/28/10,787000,787000,767000,448979,778000
5/31/10,772000,781000,768000,255493,776000
6/1/10,776000,779000,765000,227647,768000
6/3/10,768000,784000,768000,292988,777000
6/4/10,775000,797000,774000,251977,793000
6/7/10,779000,787000,777000,303231,787000
6/8/10,785000,798000,776000,289996,785000
6/9/10,792000,792000,766000,358299,770000
6/10/10,777000,780000,771000,355387,773000
6/11/10,785000,797000,783000,365661,797000
6/14/10,791000,809000,791000,241893,807000
6/15/10,810000,810000,798000,190571,798000
6/16/10,815000,822000,809000,376470,819000
6/17/10,812000,817000,810000,232976,817000
6/18/10,825000,825000,812000,191590,822000
6/21/10,830000,839000,825000,284614,830000
6/22/10,827000,827000,813000,295882,816000
6/23/10,811000,811000,800000,349799,805000
6/24/10,808000,823000,805000,283044,820000
6/25/10,809000,810000,802000,339652,805000
6/28/10,805000,808000,796000,260534,796000
6/29/10,801000,804000,787000,251200,792000
6/30/10,770000,780000,770000,534169,774000
7/1/10,779000,780000,760000,444128,766000
7/2/10,770000,774000,763000,232822,767000
7/5/10,763000,770000,761000,199912,767000
7/6/10,762000,775000,755000,357591,775000
7/7/10,780000,781000,765000,323603,769000
7/8/10,783000,784000,770000,295057,775000
7/9/10,779000,796000,773000,372119,796000
7/12/10,799000,802000,792000,251949,802000
7/13/10,798000,808000,794000,306793,796000
7/14/10,813000,828000,813000,663692,824000
7/15/10,825000,825000,818000,321279,820000
7/16/10,816000,820000,802000,338668,802000
7/19/10,786000,799000,786000,291736,795000
7/20/10,795000,802000,786000,231568,798000
7/21/10,817000,818000,806000,331176,817000
7/22/10,812000,817000,801000,308791,808000
7/23/10,815000,817000,807000,282256,811000
7/26/10,813000,820000,809000,212349,818000
7/27/10,824000,830000,821000,381767,829000
7/28/10,832000,840000,831000,464964,837000
7/29/10,839000,840000,824000,297306,827000
7/30/10,822000,827000,810000,327980,810000
8/2/10,817000,818000,810000,249101,810000
8/3/10,820000,822000,815000,262119,815000
8/4/10,817000,818000,806000,212333,806000
8/5/10,811000,818000,803000,280571,804000
8/6/10,810000,810000,799000,245935,801000
8/9/10,799000,802000,798000,182763,802000
8/10/10,800000,804000,791000,281217,793000
8/11/10,784000,789000,777000,359158,779000
8/12/10,768000,777000,765000,427213,766000
8/13/10,770000,782000,767000,285498,781000
8/16/10,773000,783000,767000,205600,782000
8/17/10,777000,783000,771000,289529,782000
8/18/10,784000,785000,774000,234318,778000
8/19/10,779000,789000,777000,243598,789000
8/20/10,780000,786000,777000,246612,784000
8/23/10,786000,791000,782000,181631,790000
8/24/10,785000,786000,775000,227308,783000
8/25/10,776000,778000,772000,185265,772000
8/26/10,772000,783000,770000,208802,773000
8/27/10,765000,772000,765000,254964,766000
8/30/10,775000,778000,772000,139689,776000
8/31/10,766000,772000,756000,441039,756000
9/1/10,762000,763000,750000,389034,752000
9/2/10,760000,762000,749000,365430,759000
9/3/10,761000,764000,756000,441650,761000
9/6/10,772000,780000,768000,394173,780000
9/7/10,783000,790000,775000,320720,788000
9/8/10,776000,781000,771000,219092,771000
9/9/10,767000,774000,756000,616508,756000
9/10/10,760000,772000,757000,279780,766000
9/13/10,770000,776000,766000,234821,770000
9/14/10,775000,781000,760000,371199,760000
9/15/10,763000,767000,751000,388837,757000
9/16/10,754000,763000,754000,234682,757000
9/17/10,762000,778000,758000,447386,773000
9/20/10,774000,780000,770000,296151,780000
9/24/10,780000,780000,758000,655336,762000
9/27/10,765000,768000,752000,502143,755000
9/28/10,755000,756000,745000,466314,745000
9/29/10,753000,775000,750000,706961,772000
9/30/10,772000,779000,767000,337110,777000
10/1/10,772000,778000,769000,296115,777000
10/4/10,780000,781000,774000,256707,780000
10/5/10,772000,779000,771000,286003,773000
10/6/10,778000,794000,776000,471103,793000
10/7/10,779000,783000,769000,510843,770000
10/8/10,763000,766000,753000,542515,758000
10/11/10,762000,763000,753000,375689,753000
10/12/10,752000,756000,746000,367827,746000
10/13/10,752000,752000,743000,408294,744000
10/14/10,753000,753000,742000,534200,750000
10/15/10,750000,756000,745000,493723,754000
10/18/10,757000,762000,748000,276088,751000
10/19/10,750000,751000,741000,389000,741000
10/20/10,740000,749000,735000,369482,745000
10/21/10,745000,765000,741000,567408,765000
10/22/10,773000,777000,767000,408511,777000
10/25/10,773000,779000,767000,247069,771000
10/26/10,768000,771000,758000,312581,763000
10/27/10,758000,765000,751000,334655,753000
10/28/10,760000,765000,753000,292632,764000
10/29/10,764000,765000,745000,461219,745000
11/1/10,753000,753000,743000,296756,747000
11/2/10,747000,748000,737000,330734,740000
11/3/10,740000,749000,739000,357499,740000
11/4/10,747000,764000,745000,546250,763000
11/5/10,780000,790000,775000,703301,776000
11/8/10,785000,788000,776000,279228,778000
11/9/10,784000,784000,767000,256033,774000
11/10/10,780000,790000,775000,421760,790000
11/11/10,793000,799000,767000,890506,767000
11/12/10,784000,790000,773000,566513,778000
11/15/10,786000,815000,785000,717849,808000
11/16/10,814000,820000,800000,589501,811000
11/17/10,801000,804000,795000,342462,795000
11/18/10,797000,805000,793000,265920,799000
11/19/10,808000,819000,800000,387103,818000
11/22/10,820000,848000,818000,721148,848000
11/23/10,850000,851000,834000,365604,840000
11/24/10,826000,852000,825000,635840,851000
11/25/10,853000,853000,838000,367190,845000
11/26/10,848000,849000,832000,313586,837000
11/29/10,835000,846000,831000,308021,836000
11/30/10,832000,846000,826000,424110,826000
12/1/10,824000,828000,814000,375543,820000
12/2/10,828000,859000,825000,612168,859000
12/3/10,870000,897000,867000,787477,894000
12/6/10,890000,899000,885000,336751,890000
12/7/10,887000,921000,885000,498121,901000
12/8/10,903000,910000,887000,336065,888000
12/9/10,885000,918000,884000,588441,917000
12/10/10,915000,919000,907000,255141,919000
12/13/10,919000,932000,916000,307186,930000
12/14/10,937000,937000,921000,442522,929000
12/15/10,925000,925000,910000,328988,916000
12/16/10,908000,919000,908000,233684,911000
12/17/10,914000,929000,912000,345944,926000
12/20/10,917000,932000,914000,338235,932000
12/21/10,931000,940000,925000,251986,936000
12/22/10,939000,953000,936000,332536,939000
12/23/10,936000,938000,925000,219710,936000
12/24/10,939000,939000,925000,169433,925000
12/27/10,925000,930000,915000,210484,922000
12/28/10,928000,950000,926000,313014,938000
12/29/10,935000,951000,932000,238378,945000
12/30/10,942000,952000,942000,183630,949000
1/3/11,955000,966000,950000,264821,958000
1/4/11,956000,961000,949000,274262,958000
1/5/11,955000,955000,942000,335750,942000
1/6/11,942000,949000,923000,387208,930000
1/7/11,915000,929000,914000,462796,921000
1/10/11,918000,928000,909000,366535,917000
1/11/11,917000,922000,908000,391016,913000
1/12/11,914000,933000,914000,411116,930000
1/13/11,949000,949000,917000,564797,922000
1/14/11,928000,934000,915000,307647,933000
1/17/11,945000,951000,940000,411642,949000
1/18/11,950000,981000,949000,592627,969000
1/19/11,979000,1000000,966000,666864,997000
1/20/11,987000,990000,979000,304888,982000
1/21/11,976000,984000,970000,333328,971000
1/24/11,968000,983000,966000,272187,971000
1/25/11,972000,990000,971000,279411,975000
1/26/11,985000,999000,980000,267050,998000
1/27/11,995000,1002000,991000,307340,994000
1/28/11,998000,1014000,990000,382379,1010000
1/31/11,1009000,1010000,981000,428238,981000
2/1/11,982000,995000,979000,269369,983000
2/7/11,1002000,1004000,972000,485044,972000
2/8/11,970000,974000,959000,609670,961000
2/9/11,973000,973000,951000,419693,960000
2/10/11,960000,965000,935000,613386,936000
2/11/11,935000,943000,913000,529798,915000
2/14/11,928000,955000,925000,391316,953000
2/15/11,963000,970000,947000,362116,958000
2/16/11,952000,970000,945000,303653,945000
2/17/11,953000,963000,943000,286971,954000
2/18/11,965000,966000,957000,205077,960000
2/21/11,964000,965000,942000,275017,948000
2/22/11,939000,948000,934000,243631,938000
2/23/11,925000,941000,925000,343860,930000
2/24/11,926000,934000,920000,362218,929000
2/25/11,928000,933000,923000,303624,926000
2/28/11,920000,934000,920000,325496,923000
3/2/11,914000,923000,912000,322686,918000
3/3/11,919000,927000,916000,361484,923000
3/4/11,934000,945000,927000,371383,945000
3/7/11,943000,943000,906000,637672,906000
3/8/11,911000,912000,894000,498108,899000
3/9/11,906000,908000,882000,525926,890000
3/10/11,879000,884000,866000,832604,866000
3/11/11,861000,876000,860000,537680,862000
3/14/11,880000,901000,853000,666500,900000
3/15/11,901000,902000,856000,726264,860000
3/16/11,885000,895000,872000,798781,886000
3/17/11,878000,890000,868000,450104,890000
3/18/11,892000,895000,883000,383321,891000
3/21/11,891000,899000,884000,289470,890000
3/22/11,892000,897000,870000,436206,875000
3/23/11,880000,880000,859000,504580,873000
3/24/11,880000,888000,874000,307851,880000
3/25/11,892000,910000,890000,621562,910000
3/28/11,915000,922000,909000,317804,916000
3/29/11,907000,916000,900000,344082,916000
3/30/11,916000,929000,916000,413703,926000
3/31/11,936000,936000,921000,527531,932000
4/1/11,936000,940000,927000,449434,940000
4/4/11,940000,945000,939000,334335,945000
4/5/11,948000,948000,935000,238440,945000
4/6/11,940000,942000,915000,549437,923000
4/7/11,925000,935000,905000,435625,909000
4/8/11,911000,914000,895000,519669,898000
4/11/11,898000,907000,888000,411656,894000
4/12/11,886000,890000,882000,315339,882000
4/13/11,887000,901000,880000,332555,901000
4/14/11,900000,900000,884000,505314,900000
4/15/11,898000,899000,882000,445495,888000
4/18/11,891000,892000,866000,548374,867000
4/19/11,853000,875000,853000,461573,875000
4/20/11,889000,916000,886000,640885,916000
4/21/11,930000,937000,918000,541437,928000
4/22/11,924000,927000,902000,376509,904000
4/25/11,901000,911000,889000,286779,889000
4/26/11,899000,899000,880000,383493,897000
4/27/11,917000,927000,911000,527588,924000
4/28/11,924000,927000,899000,416068,900000
